cnpj;razao_social;numero_nota;data_emissao;codigo_item;descricao_item;quantidade;valor_unitario;imposto_item
03.192.678/0001-01;Monteiro;660482;2024-12-14;516628;O conforto de avançar com toda a tranquilidade;9;788.02;1583.71
03.192.678/0001-01;Monteiro;588828;2025-04-12;896315;A arte de mudar com confiança;7;60.92;81.76
03.192.678/0001-01;Monteiro;588828;2025-04-12;804028;O poder de atingir seus objetivos mais rapidamente;2;700.23;107.33
03.192.678/0001-01;Monteiro;846957;2025-03-19;379617;A simplicidade de concretizar seus projetos direto da fonte;4;970.19;456.37
03.192.678/0001-01;Monteiro;846957;2025-03-19;882524;A arte de evoluir naturalmente;1;737.83;111.89
03.192.678/0001-01;Monteiro;846957;2025-03-19;112217;A arte de avançar de maneira eficaz;7;902.23;1384.71
03.192.678/0001-01;Monteiro;846957;2025-03-19;319693;A certeza de atingir seus objetivos mais facilmente;1;841.24;141.68
03.192.678/0001-01;Monteiro;846957;2025-03-19;207333;O direito de atingir seus objetivos com confiança;7;741.59;781.01
03.192.678/0001-01;Monteiro;976066;2025-04-30;425965;O direito de evoluir antes de tudo;7;218.83;376.01
03.192.678/0001-01;Monteiro;976066;2025-04-30;139394;A liberdade de ganhar com força total;7;147.8;96.66
03.192.678/0001-01;Monteiro;976066;2025-04-30;558074;A segurança de evoluir com toda a tranquilidade;7;589.65;296.32
03.192.678/0001-01;Monteiro;859578;2025-02-02;667990;O direito de ganhar mais facilmente;7;583.13;646.89
03.192.678/0001-01;Monteiro;859578;2025-02-02;530500;O conforto de mudar em estado puro;4;644.52;591.07
03.192.678/0001-01;Monteiro;859578;2025-02-02;506506;A certeza de mudar com confiança;5;958.11;401.9
03.192.678/0001-01;Monteiro;740558;2024-12-19;486766;A segurança de conseguir direto da fonte;1;819.64;134.12
03.192.678/0001-01;Monteiro;740558;2024-12-19;189311;A arte de ganhar antes de tudo;10;806.58;1044.7
03.192.678/0001-01;Monteiro;740558;2024-12-19;688875;O prazer de concretizar seus projetos em estado puro;5;523.45;646.02
03.192.678/0001-01;Monteiro;740558;2024-12-19;409507;A simplicidade de evoluir antes de tudo;7;731.49;1134.51
03.192.678/0001-01;Monteiro;740558;2024-12-19;977754;A possibilidade de atingir seus objetivos em estado puro;3;281.12;192.55
03.192.678/0001-01;Monteiro;103976;2025-03-08;469552;O poder de conseguir sem preocupação;7;994.73;511.61
03.192.678/0001-01;Monteiro;590046;2025-04-02;283145;A possibilidade de concretizar seus projetos de maneira eficaz;1;203.99;47.1
03.192.678/0001-01;Monteiro;590046;2025-04-02;359331;A arte de conseguir naturalmente;1;285.45;55.9
03.192.678/0001-01;Monteiro;333753;2025-03-08;857739;O direito de atingir seus objetivos sem preocupação;6;867.6;1100.91
03.192.678/0001-01;Monteiro;553163;2025-05-10;512533;A arte de mudar sem preocupação;5;100.62;122.04
03.192.678/0001-01;Monteiro;553163;2025-05-10;416499;A certeza de conseguir simplesmente;10;248.58;196.42
03.192.678/0001-01;Monteiro;553163;2025-05-10;240347;O poder de inovar de maneira eficaz;4;554.37;213.85
03.192.678/0001-01;Monteiro;553163;2025-05-10;364800;A segurança de mudar sem preocupação;3;760.66;539.74
03.192.678/0001-01;Monteiro;553163;2025-05-10;688813;O poder de conseguir naturalmente;6;468.77;671.11
03.192.678/0001-01;Monteiro;964983;2024-11-23;606655;A certeza de realizar seus sonhos em estado puro;2;633.68;117.9
03.192.678/0001-01;Monteiro;964983;2024-11-23;230457;A segurança de realizar seus sonhos com confiança;8;486.58;283.02
03.192.678/0001-01;Monteiro;889830;2025-04-17;880728;A vantagem de conseguir sem preocupação;9;192.65;245.21
03.192.678/0001-01;Monteiro;889830;2025-04-17;421199;A possibilidade de realizar seus sonhos com toda a tranquilidade;4;76.17;45.12
03.192.678/0001-01;Monteiro;889830;2025-04-17;729235;A simplicidade de atingir seus objetivos em estado puro;8;758.04;1118.77
03.192.678/0001-01;Monteiro;889830;2025-04-17;390560;O conforto de realizar seus sonhos direto da fonte;6;579.97;481.37
03.192.678/0001-01;Monteiro;889830;2025-04-17;862421;A segurança de atingir seus objetivos mais rapidamente;8;296.42;323.29
03.192.678/0001-01;Monteiro;585251;2025-01-16;631822;O direito de conseguir mais rapidamente;1;99.16;15.82
03.192.678/0001-01;Monteiro;585251;2025-01-16;857841;A certeza de evoluir direto da fonte;7;802.28;475.1
03.192.678/0001-01;Monteiro;585251;2025-01-16;663100;A liberdade de inovar naturalmente;7;439.98;760.13
03.192.678/0001-01;Monteiro;637757;2024-12-15;422878;A simplicidade de evoluir antes de tudo;5;687.58;395.72
03.192.678/0001-01;Monteiro;637757;2024-12-15;989383;A certeza de inovar em estado puro;1;539.42;112.99
03.192.678/0001-01;Monteiro;343390;2025-03-28;483069;O prazer de evoluir mais rapidamente;5;540.22;542.24
03.192.678/0001-01;Monteiro;343390;2025-03-28;312069;A simplicidade de avançar com toda a tranquilidade;7;788.53;1020.74
03.192.678/0001-01;Monteiro;343390;2025-03-28;830452;O prazer de concretizar seus projetos antes de tudo;2;508.7;181.44
03.192.678/0001-01;Monteiro;510562;2024-12-07;561634;A possibilidade de avançar sem preocupação;5;86.01;89.46
03.192.678/0001-01;Monteiro;588442;2025-03-23;525355;O prazer de ganhar mais rapidamente;1;644.77;35.17
03.192.678/0001-01;Monteiro;588442;2025-03-23;808650;O conforto de atingir seus objetivos simplesmente;2;125.44;13.31
03.192.678/0001-01;Monteiro;515643;2025-02-27;730627;A segurança de avançar mais rapidamente;7;331.07;433.49
03.192.678/0001-01;Monteiro;515643;2025-02-27;200148;O conforto de ganhar mais facilmente;5;488.26;502.68
03.192.678/0001-01;Monteiro;515643;2025-02-27;660343;O direito de ganhar de maneira eficaz;9;499.13;932.64
03.192.678/0001-01;Monteiro;722196;2025-01-19;359873;O poder de avançar em estado puro;2;141.45;36.61
03.192.678/0001-01;Monteiro;722196;2025-01-19;324479;A simplicidade de evoluir simplesmente;6;581.26;259.06
03.192.678/0001-01;Monteiro;694412;2025-03-14;659931;A vantagem de avançar com confiança;7;987.61;1009.31
03.192.678/0001-01;Monteiro;972979;2024-12-28;790090;A possibilidade de concretizar seus projetos naturalmente;5;471.52;236.43
03.192.678/0001-01;Monteiro;972979;2024-12-28;388881;A liberdade de ganhar simplesmente;3;822.51;594.53
03.192.678/0001-01;Monteiro;972979;2024-12-28;783668;A segurança de concretizar seus projetos simplesmente;8;331.13;302.66
03.192.678/0001-01;Monteiro;972979;2024-12-28;152302;A vantagem de ganhar de maneira eficaz;6;603.42;254.28
03.192.678/0001-01;Monteiro;510676;2025-03-23;516708;A liberdade de ganhar naturalmente;10;808.84;1383.48
03.192.678/0001-01;Monteiro;510676;2025-03-23;362415;A arte de concretizar seus projetos mais rapidamente;7;156.7;127.26
03.192.678/0001-01;Monteiro;510676;2025-03-23;513967;O prazer de realizar seus sonhos em estado puro;1;156.82;27.44
03.192.678/0001-01;Monteiro;510676;2025-03-23;525682;A vantagem de evoluir sem preocupação;7;718.86;970.62
03.192.678/0001-01;Monteiro;174844;2025-02-17;133301;O prazer de conseguir direto da fonte;5;946.88;736.1
03.192.678/0001-01;Monteiro;174844;2025-02-17;435686;A simplicidade de inovar em estado puro;6;230.15;219.67
03.192.678/0001-01;Monteiro;174844;2025-02-17;308441;A certeza de conseguir mais rapidamente;2;965.4;328.93
03.192.678/0001-01;Monteiro;110766;2024-11-24;829403;A liberdade de evoluir com confiança;7;419.72;166.34
03.192.678/0001-01;Monteiro;110766;2024-11-24;373536;O poder de evoluir com toda a tranquilidade;7;62.22;69.53
03.192.678/0001-01;Monteiro;571437;2025-01-19;241121;O prazer de realizar seus sonhos antes de tudo;10;989.71;1061.52
03.192.678/0001-01;Monteiro;571437;2025-01-19;506142;O direito de inovar com confiança;8;611.39;342.08
03.192.678/0001-01;Monteiro;571437;2025-01-19;318708;O poder de conseguir de maneira eficaz;7;703.59;1124.27
03.192.678/0001-01;Monteiro;788467;2025-01-08;886525;O conforto de avançar mais facilmente;6;958.47;450.15
03.192.678/0001-01;Monteiro;788467;2025-01-08;322250;A arte de avançar mais rapidamente;9;472.41;902.79
03.192.678/0001-01;Monteiro;898690;2025-01-04;265186;A arte de avançar mais facilmente;6;813.24;1099.86
03.192.678/0001-01;Monteiro;898690;2025-01-04;297399;A vantagem de avançar simplesmente;10;361.53;588.07
03.192.678/0001-01;Monteiro;898690;2025-01-04;257490;A certeza de inovar em estado puro;6;407.22;293.12
03.192.678/0001-01;Monteiro;623625;2025-04-09;136632;A possibilidade de realizar seus sonhos com toda a tranquilidade;3;626.56;362.13
03.192.678/0001-01;Monteiro;623625;2025-04-09;422918;O prazer de atingir seus objetivos de maneira eficaz;10;660.05;685.67
03.192.678/0001-01;Monteiro;295675;2025-01-13;728779;O prazer de ganhar com toda a tranquilidade;1;235.36;39.31
03.192.678/0001-01;Monteiro;295675;2025-01-13;611251;O conforto de avançar mais rapidamente;1;579.4;41.16
03.192.678/0001-01;Monteiro;295675;2025-01-13;263538;O prazer de concretizar seus projetos de maneira eficaz;4;858.95;240.2
03.192.678/0001-01;Monteiro;295675;2025-01-13;679993;A arte de atingir seus objetivos em estado puro;6;497.32;308.54
03.192.678/0001-01;Monteiro;295675;2025-01-13;723078;A certeza de evoluir com força total;5;786.36;589.67
03.192.678/0001-01;Monteiro;114895;2025-03-02;464112;O prazer de ganhar mais facilmente;2;62.22;17.55
03.192.678/0001-01;Monteiro;114895;2025-03-02;960451;A liberdade de avançar direto da fonte;2;472.57;153.69
03.192.678/0001-01;Monteiro;114895;2025-03-02;375286;O direito de mudar com confiança;8;330.51;220.6
03.192.678/0001-01;Monteiro;114895;2025-03-02;215090;O conforto de realizar seus sonhos simplesmente;6;752.09;590.86
03.192.678/0001-01;Monteiro;114895;2025-03-02;765373;A segurança de realizar seus sonhos com toda a tranquilidade;8;354.21;657.63
03.192.678/0001-01;Monteiro;830942;2025-03-05;788299;O direito de realizar seus sonhos simplesmente;8;414.94;271.51
03.192.678/0001-01;Monteiro;830942;2025-03-05;968699;O poder de mudar com força total;7;127.46;95.72
03.192.678/0001-01;Monteiro;758202;2025-03-23;876836;A simplicidade de realizar seus sonhos com toda a tranquilidade;3;664.25;387.99
03.192.678/0001-01;Monteiro;758202;2025-03-23;700850;O conforto de atingir seus objetivos com força total;2;369.5;177.15
03.192.678/0001-01;Monteiro;758202;2025-03-23;238060;A vantagem de inovar com toda a tranquilidade;4;275.58;104.86
03.192.678/0001-01;Monteiro;903472;2025-01-01;381256;O poder de inovar direto da fonte;7;936.99;889.97
03.192.678/0001-01;Monteiro;903472;2025-01-01;435530;A segurança de avançar naturalmente;1;667.75;47.49
03.192.678/0001-01;Monteiro;903472;2025-01-01;487925;A certeza de evoluir com força total;2;505.61;84.4
03.192.678/0001-01;Monteiro;903472;2025-01-01;343391;A liberdade de avançar direto da fonte;10;361.3;250.81
03.192.678/0001-01;Monteiro;159983;2025-01-01;592180;A segurança de mudar simplesmente;3;531.95;85.28
03.192.678/0001-01;Monteiro;159983;2025-01-01;640938;O prazer de atingir seus objetivos mais facilmente;2;628.97;73.74
03.192.678/0001-01;Monteiro;502992;2024-12-26;451941;O prazer de conseguir direto da fonte;9;177.58;90.43
03.192.678/0001-01;Monteiro;502992;2024-12-26;189632;O prazer de conseguir naturalmente;1;753.77;129.3
03.192.678/0001-01;Monteiro;502992;2024-12-26;551850;A arte de mudar sem preocupação;3;853.61;318.46
03.192.678/0001-01;Monteiro;502992;2024-12-26;925446;O conforto de avançar antes de tudo;10;897.86;1608.5
03.192.678/0001-01;Monteiro;502992;2024-12-26;752816;O poder de atingir seus objetivos direto da fonte;9;111.72;107.84
03.192.678/0001-01;Monteiro;186961;2025-02-22;381987;O direito de mudar direto da fonte;6;212.7;72.71
03.192.678/0001-01;Monteiro;186961;2025-02-22;122097;A simplicidade de atingir seus objetivos antes de tudo;3;565.13;218.76
03.192.678/0001-01;Monteiro;186961;2025-02-22;574370;A liberdade de mudar sem preocupação;2;59.89;16.14
03.192.678/0001-01;Monteiro;799718;2025-02-16;640478;O poder de conseguir com toda a tranquilidade;9;516.49;1134.58
03.192.678/0001-01;Monteiro;799718;2025-02-16;265459;O poder de concretizar seus projetos mais facilmente;2;770.49;130.08
03.192.678/0001-01;Monteiro;799718;2025-02-16;476125;A segurança de concretizar seus projetos em estado puro;1;336.41;58.29
03.192.678/0001-01;Monteiro;799718;2025-02-16;733433;A simplicidade de atingir seus objetivos mais rapidamente;3;70.09;32.84
03.192.678/0001-01;Monteiro;597157;2025-05-04;124135;O conforto de inovar com toda a tranquilidade;3;68.05;30.82
03.192.678/0001-01;Monteiro;597157;2025-05-04;666934;O poder de conseguir sem preocupação;8;587.84;359.84
03.192.678/0001-01;Monteiro;879100;2025-04-15;113752;A vantagem de concretizar seus projetos antes de tudo;8;923.54;1530.66
03.192.678/0001-01;Monteiro;879100;2025-04-15;136123;A liberdade de mudar sem preocupação;1;213.58;50.96
03.192.678/0001-01;Monteiro;174951;2024-12-23;187426;O direito de atingir seus objetivos com toda a tranquilidade;7;201.08;152.52
03.192.678/0001-01;Monteiro;174951;2024-12-23;818293;O direito de mudar sem preocupação;5;151.48;100.63
03.192.678/0001-01;Monteiro;174951;2024-12-23;401322;A segurança de mudar direto da fonte;9;383.58;502.84
03.192.678/0001-01;Monteiro;848266;2025-02-16;585332;A simplicidade de realizar seus sonhos em estado puro;7;700.78;853.35
03.192.678/0001-01;Monteiro;395481;2025-03-18;792733;O prazer de inovar com confiança;7;492.27;500.67
03.192.678/0001-01;Monteiro;616701;2025-01-25;516575;O prazer de inovar direto da fonte;9;272.28;292.0
03.192.678/0001-01;Monteiro;616701;2025-01-25;101601;O poder de conseguir mais rapidamente;5;849.76;736.58
03.192.678/0001-01;Monteiro;616701;2025-01-25;950356;A simplicidade de inovar com toda a tranquilidade;2;562.1;218.68
03.192.678/0001-01;Monteiro;616701;2025-01-25;897083;A liberdade de realizar seus sonhos com força total;4;539.71;458.37
03.192.678/0001-01;Monteiro;394161;2025-03-05;198880;A liberdade de concretizar seus projetos em estado puro;1;776.77;78.63
03.192.678/0001-01;Monteiro;394161;2025-03-05;657802;O conforto de conseguir antes de tudo;9;865.53;461.27
03.192.678/0001-01;Monteiro;394161;2025-03-05;561997;A vantagem de ganhar de maneira eficaz;4;110.3;66.24
03.192.678/0001-01;Monteiro;110036;2025-02-15;916191;O conforto de avançar com confiança;2;529.0;123.85
03.192.678/0001-01;Monteiro;110036;2025-02-15;196472;O poder de inovar com confiança;1;610.18;123.45
03.192.678/0001-01;Monteiro;110036;2025-02-15;183646;A vantagem de mudar direto da fonte;9;805.31;627.48
03.192.678/0001-01;Monteiro;110036;2025-02-15;482902;A liberdade de ganhar mais rapidamente;10;452.16;362.7
03.192.678/0001-01;Monteiro;110036;2025-02-15;231353;O direito de mudar simplesmente;6;491.4;403.11
03.192.678/0001-01;Monteiro;144509;2025-01-16;352227;A arte de ganhar sem preocupação;2;269.28;47.0
03.192.678/0001-01;Monteiro;144509;2025-01-16;435566;A possibilidade de ganhar sem preocupação;2;830.74;243.26
03.192.678/0001-01;Monteiro;144509;2025-01-16;631200;O poder de realizar seus sonhos de maneira eficaz;2;551.23;229.89
03.192.678/0001-01;Monteiro;144509;2025-01-16;471632;O prazer de evoluir simplesmente;6;256.87;384.16
03.192.678/0001-01;Monteiro;373079;2025-02-01;258649;A simplicidade de concretizar seus projetos naturalmente;3;928.84;677.0
03.192.678/0001-01;Monteiro;373079;2025-02-01;605288;O prazer de realizar seus sonhos sem preocupação;9;535.14;608.42
03.192.678/0001-01;Monteiro;373079;2025-02-01;400474;A simplicidade de mudar simplesmente;4;665.23;664.72
03.192.678/0001-01;Monteiro;373079;2025-02-01;431615;O prazer de conseguir com toda a tranquilidade;1;512.58;86.41
03.192.678/0001-01;Monteiro;936319;2024-11-16;966827;O prazer de inovar direto da fonte;1;913.47;214.72
03.192.678/0001-01;Monteiro;936319;2024-11-16;549279;A simplicidade de avançar antes de tudo;7;181.21;252.67
03.192.678/0001-01;Monteiro;936319;2024-11-16;300882;A vantagem de avançar mais rapidamente;7;553.45;426.16
03.192.678/0001-01;Monteiro;936319;2024-11-16;284166;A vantagem de realizar seus sonhos com confiança;9;351.5;276.43
03.192.678/0001-01;Monteiro;936319;2024-11-16;177093;A segurança de concretizar seus projetos com confiança;9;300.66;619.67
03.192.678/0001-01;Monteiro;792133;2025-01-06;867610;A liberdade de conseguir sem preocupação;1;123.28;17.04
03.192.678/0001-01;Monteiro;792133;2025-01-06;302496;O poder de ganhar mais rapidamente;4;653.34;247.53
03.192.678/0001-01;Monteiro;239107;2024-12-01;713824;A vantagem de inovar de maneira eficaz;7;928.11;1421.65
03.192.678/0001-01;Monteiro;239107;2024-12-01;181187;A arte de ganhar sem preocupação;5;945.94;1021.21
03.192.678/0001-01;Monteiro;239107;2024-12-01;129667;A segurança de avançar direto da fonte;10;640.22;1480.02
03.192.678/0001-01;Monteiro;258835;2025-03-05;144392;A liberdade de inovar simplesmente;8;778.61;791.66
03.192.678/0001-01;Monteiro;258835;2025-03-05;622080;O conforto de mudar com confiança;6;856.39;1054.58
03.192.678/0001-01;Monteiro;258835;2025-03-05;995256;O conforto de mudar simplesmente;4;548.99;328.38
03.192.678/0001-01;Monteiro;258835;2025-03-05;352512;O conforto de inovar sem preocupação;4;918.53;306.48
03.192.678/0001-01;Monteiro;205787;2024-11-25;298699;A simplicidade de evoluir de maneira eficaz;4;366.47;318.33
03.192.678/0001-01;Monteiro;205787;2024-11-25;306315;A simplicidade de ganhar direto da fonte;3;223.03;75.45
03.192.678/0001-01;Monteiro;538773;2025-04-09;802418;A liberdade de atingir seus objetivos mais facilmente;8;354.29;434.93
03.192.678/0001-01;Monteiro;805387;2025-03-27;507809;O conforto de concretizar seus projetos naturalmente;1;322.03;23.82
03.192.678/0001-01;Monteiro;173220;2024-11-15;551559;A arte de conseguir em estado puro;2;874.0;313.21
03.192.678/0001-01;Monteiro;173220;2024-11-15;757188;A liberdade de atingir seus objetivos mais rapidamente;9;576.52;425.84
